row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_MeOH_t1_modified.mzXML Peak area,NEG_MeOH_t2_modified.mzXML Peak area,NEG_MeOH_t3_modified.mzXML Peak area,NEG_MAZ_21_t1_modified.mzXML Peak area,NEG_MAZ_21_t2_modified.mzXML Peak area,NEG_MAZ_21_t3_modified.mzXML Peak area,NEG_MAZ_19_t1_modified.mzXML Peak area,NEG_MAZ_19_t2_modified.mzXML Peak area,NEG_MAZ_19_t3_modified.mzXML Peak area,NEG_MAZ_18_t1_modified.mzXML Peak area,NEG_MAZ_18_t2_modified.mzXML Peak area,NEG_MAZ_18_t3_modified.mzXML Peak area,NEG_MAZ_17_t1_modified.mzXML Peak area,NEG_MAZ_17_t2_modified.mzXML Peak area,NEG_MAZ_17_t3_modified.mzXML Peak area,NEG_MAZ_16_t1_modified.mzXML Peak area,NEG_MAZ_16_t2_modified.mzXML Peak area,NEG_MAZ_16_t3_modified.mzXML Peak area,
973,577.156187964462,9.661624,,,,,,,,,,,0,0,0,4159.1553,4159.1553,4229.6055,0,0,0,3440.691,3418.6636,3354.809,0,0,0,28023.129,27773.674,29009.791,
974,1155.3195957856133,9.6668825,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331.81,724.0331,526.0716,
975,645.1434251511441,9.669705,,,,,,,,,,,0,0,0,0,0,0,0,0,0,473.09647,430.72852,457.234,0,0,0,2856.4075,2876.96,2851.1755,
976,575.1534479303497,9.670339,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,704.3603,644.48114,650.0842,0,0,0,
977,833.2296661610751,9.690821,,,,,,,,,,,0,0,0,13617.262,13617.262,13200.995,2959.3438,2329.9272,2389.458,12219.569,10920.413,11096.103,7270.936,5326.652,6765.5566,7020.439,5649.0635,5509.041,
978,901.2173881032737,9.69091,,,,,,,,,,,0,0,0,866.27124,866.27124,782.28827,248.72595,155.43468,173.93913,1046.8799,790.4884,783.6344,542.92725,373.825,450.10248,0,0,0,
979,869.2064120366231,9.69741,,,,,,,,,,,0,0,0,1304.9281,1304.9281,1440.5984,523.28296,402.0343,431.52618,1498.8473,1249.4902,1276.4377,0,0,0,731.30975,587.22284,566.2002,
980,823.2176386251117,9.704744,,,,,,,,,,,0,0,0,1539.7732,1539.7732,1531.184,0,0,0,0,0,0,0,0,0,0,0,0,
981,487.1244395503638,9.722461,,,,,,,,,,,0,0,0,1450.9623,1450.9623,1480.2693,0,0,0,0,0,0,0,0,0,0,0,0,
982,445.2442059036411,9.723538,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,826.83276,746.92426,1010.18463,0,0,0,
983,531.1870021684999,9.766861,,,,,,,,,,,0,0,0,0,0,0,0,0,0,421.42746,432.99396,386.35416,0,0,0,0,0,0,
984,725.2086280484036,9.776495,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1930.5029,1350.9476,1672.8698,0,0,0,
985,771.2140097270134,9.776495,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1702.9933,1180.0315,1457.0536,0,0,0,
986,761.1856473976177,9.782294,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,477.66214,312.1058,377.5434,0,0,0,
987,525.1012199039964,9.800578,,,,,,,,,,,0,0,0,0,0,0,192.90579,194.50966,174.38725,0,0,0,0,0,0,1034.4489,957.531,1010.41974,
988,459.1297044238433,9.804073,,,,,,,,,,,0,0,0,3810.2915,3810.2915,3625.7283,3143.2224,3010.1985,2905.9932,2236.0881,2153.8774,2110.5068,6669.2334,5344.5674,6704.7056,21401.828,19557.375,19876.275,
989,503.1196404871762,9.807627,,,,,,,,,,,0,0,0,518.0126,518.0126,543.52466,357.66342,326.2137,337.88843,260.89062,204.14565,255.81703,827.0583,608.7018,791.03235,2622.093,2315.4263,2305.9136,
990,297.07702188097215,9.808694,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124.139,1921.6174,1873.4872,
991,1007.2468004803746,9.808694,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342.4888,964.5328,892.9527,
992,465.14024683020654,9.823067,,,,,,,,,,,0,0,0,499.48895,499.48895,558.7408,0,0,0,0,0,0,0,0,0,0,0,0,
993,625.2137418253251,9.8264,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622.0667,2378.1794,2439.319,
994,546.146511325795,9.828983,,,,,,,,,,,0,0,0,1087.3011,1087.3011,1144.5056,0,0,0,0,0,0,0,0,0,0,0,0,
995,915.2713123776033,9.851411,,,,,,,,,,,0,0,0,0,0,0,2958.137,1859.0858,1828.3534,0,0,0,0,0,0,0,0,0,
996,717.1818177747674,9.855489,,,,,,,,,,,0,0,0,0,0,0,0,0,0,256.7794,266.89868,246.28003,0,0,0,0,0,0,
997,629.1425896002437,9.859017,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1089.5037,867.53766,1020.2787,0,0,0,
998,865.2193182318741,9.860676,,,,,,,,,,,0,0,0,703.41077,703.41077,704.07745,0,0,0,245.39952,200.08011,243.80794,0,0,0,300.80737,252.76584,238.37048,
999,485.20270436363535,9.863311,,,,,,,,,,,0,0,0,0,0,0,796.2549,637.6786,819.5328,0,0,0,0,0,0,0,0,0,
1000,911.2259208838786,9.864472,,,,,,,,,,,0,0,0,300.9311,300.9311,310.53033,0,0,0,0,0,0,0,0,0,0,0,0,
1001,593.1660595340969,9.864928,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,14071.594,11129.434,14088.231,0,0,0,
1002,661.1532032733394,9.864928,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1258.7526,908.34875,1056.0604,0,0,0,
1003,483.18738325904525,9.877752,,,,,,,,,,,0,0,0,802.31195,802.31195,773.2917,0,0,0,404.06497,415.48032,378.93192,0,0,0,0,0,0,
1004,475.12446241145557,9.884752,,,,,,,,,,,0,0,0,0,0,0,18288.736,17105.32,19350.336,0,0,0,392.7414,339.34674,424.3547,0,0,0,
1005,271.0611292969785,9.886794,,,,,,,,,,,0,0,0,0,0,0,849.6299,751.0441,834.96106,0,0,0,0,0,0,0,0,0,
1006,543.1120048033317,9.886794,,,,,,,,,,,0,0,0,0,0,0,1381.8215,1258.7188,1395.4396,0,0,0,0,0,0,0,0,0,
1007,951.2548761924019,9.886794,,,,,,,,,,,0,0,0,0,0,0,1288.5375,613.70825,699.44684,0,0,0,0,0,0,0,0,0,
1008,511.1010407700862,9.898522,,,,,,,,,,,0,0,0,0,0,0,425.37045,393.8925,543.6828,0,0,0,0,0,0,0,0,0,
1009,443.13444192620636,9.900582,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,474.47293,371.85898,496.9133,0,0,0,
1010,613.1921875389629,9.906494,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,853.1025,616.86273,805.7236,0,0,0,
1011,415.23374601727284,9.9437895,,,,,,,,,,,0,0,0,0,0,0,0,0,0,655.8397,687.1903,691.29224,0,0,0,0,0,0,
1012,607.1451044395088,9.9437895,,,,,,,,,,,0,0,0,0,0,0,0,0,0,332.8563,396.57587,389.59732,0,0,0,0,0,0,
1013,439.23370113938586,9.947872,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1044.0919,889.1583,1201.4246,0,0,0,
1014,499.1378861469795,9.948761,,,,,,,,,,,0,0,0,263.67712,263.67712,310.51086,0,0,0,0,0,0,0,0,0,509.48944,408.35568,392.2243,
1015,531.1482488357518,9.955032,,,,,,,,,,,0,0,0,674.8272,674.8272,738.84576,0,0,0,240.79547,202.51436,255.35611,0,0,0,1074.0662,1073.8622,1169.7142,
1016,541.1352106934108,9.9615555,,,,,,,,,,,0,0,0,0,0,0,0,0,0,395.91736,356.0729,337.26218,0,0,0,0,0,0,
1017,463.1610033991996,9.9648,,,,,,,,,,,0,0,0,23062.715,23062.715,24133.87,0,0,0,6151.5786,6217.118,6186.172,0,0,0,39235.844,37481.51,39242.645,
1018,945.2463645331276,9.965089,,,,,,,,,,,0,0,0,468.70932,468.70932,395.82962,0,0,0,0,0,0,0,0,0,0,0,0,
1019,583.1819567251,9.96725,,,,,,,,,,,0,0,0,0,0,0,949.4592,731.6878,901.17957,0,0,0,828.51935,664.177,882.28955,0,0,0,
1020,927.329640383122,9.967922,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324.5015,677.3302,653.34576,
1021,945.2817312944335,9.980817,,,,,,,,,,,0,0,0,0,0,0,422.24792,232.78217,271.20377,0,0,0,0,0,0,0,0,0,
1022,895.2306716085632,9.981345,,,,,,,,,,,0,0,0,466.33533,466.33533,484.51965,0,0,0,0,0,0,0,0,0,399.53723,352.50012,370.94177,
1023,725.2082081085877,9.983239,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,924.9679,654.3497,875.07947,0,0,0,
1024,761.1853812440837,9.983239,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1512.0184,1108.4199,1217.9093,0,0,0,
1025,771.2138878828608,9.983239,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4973.4136,3371.3674,4188.5337,0,0,0,
1026,645.1728331836355,10.021173,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.63934,303.73004,299.11243,
1027,589.1480306009453,10.024433,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,273.70224,244.82857,211.78328,0,0,0,
1028,387.1084629084041,10.028232,,,,,,,,,,,0,0,0,0,0,0,349.57968,332.6715,356.4427,599.14185,551.56726,580.90704,612.26117,458.63632,592.0386,0,0,0,
1029,621.1828343348452,10.035884,,,,,,,,,,,0,0,0,850.7916,850.7916,813.60016,0,0,0,0,0,0,0,0,0,0,0,0,
1030,847.2091047330696,10.053978,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,567.7386,335.18536,570.4961,0,0,0,
1031,631.1643154113117,10.05478,,,,,,,,,,,0,0,0,419.91302,419.91302,421.118,0,0,0,792.16077,760.88293,728.3709,0,0,0,0,0,0,
1032,769.1961049219273,10.055209,,,,,,,,,,,0,0,0,820.81494,820.81494,779.11237,0,0,0,0,0,0,0,0,0,1760.2124,1557.2781,1544.1254,
1033,563.1770619227314,10.055476,,,,,,,,,,,0,0,0,3795.2612,3795.2612,4002.5352,0,0,0,5123.994,5118.7476,5085.4688,0,0,0,2295.9836,2146.5552,2108.3696,
1034,701.2087995868768,10.055476,,,,,,,,,,,0,0,0,10377.693,10377.693,10157.249,0,0,0,5274.653,4859.038,4694.3022,0,0,0,37144.605,31964.152,33381.27,
1035,609.1820921245835,10.055984,,,,,,,,,,,0,0,0,0,0,0,0,0,0,524.8368,541.38,509.70865,0,0,0,0,0,0,
1036,593.1663912575964,10.0896,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5705.892,4632.0938,5612.2407,0,0,0,
1037,639.171600974019,10.0896,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,858.5229,658.2816,716.0881,0,0,0,
1038,431.13532155350373,10.094978,,,,,,,,,,,0,0,0,530.7421,530.7421,533.066,0,0,0,0,0,0,0,0,0,0,0,0,
1039,629.1426937615087,10.095523,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1696.0936,1297.5862,1476.8701,0,0,0,
1040,439.1971700204674,10.098845,,,,,,,,,,,0,0,0,0,0,0,698.3597,550.8618,760.9684,0,0,0,0,0,0,0,0,0,
1041,459.129732161317,10.105251,,,,,,,,,,,0,0,0,2713.9463,2713.9463,2642.0774,3088.7034,2931.0562,2901.4673,1713.7593,1749.8535,1688.4895,7291.813,6056.4595,7319.213,14753.213,12825.176,13176.444,
1042,571.1060936782909,10.107361,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,455.38828,405.48166,393.03574,0,0,0,
1043,503.1195230727757,10.107618,,,,,,,,,,,0,0,0,724.1226,724.1226,753.50964,833.70715,742.6584,703.72363,445.7709,404.54843,414.512,1819.1422,1464.517,1768.8499,4904.3486,4254.1104,4116.9507,
1044,215.07128009529183,10.125052,,,,,,,,,,,0,0,0,0,0,0,250.42226,215.6419,244.21616,0,0,0,0,0,0,2754.343,2574.9434,2735.0447,
1045,377.12416145128554,10.128128,,,,,,,,,,,0,0,0,0,0,0,1142.3036,932.7875,1132.6165,0,0,0,0,0,0,10823.289,10177.11,10571.113,
1046,647.1703844852321,10.142447,,,,,,,,,,,0,0,0,950.71985,950.71985,1116.44,203.36871,171.05424,198.92857,609.32324,621.223,749.2039,518.15027,452.45764,707.0601,0,0,0,
1047,847.2449351044397,10.146312,,,,,,,,,,,0,0,0,0,0,0,461.93988,338.17575,285.62216,0,0,0,0,0,0,0,0,0,
1048,879.2350964803406,10.172279,,,,,,,,,,,0,0,0,0,0,0,560.7303,394.64636,407.398,0,0,0,1559.5718,1012.02936,1345.7847,2137.1633,1531.3379,1340.4338,
1049,869.2061194616871,10.178033,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1250.4597,874.0082,996.1452,0,0,0,
1050,833.2299208855686,10.178038,,,,,,,,,,,0,0,0,6555.6426,6555.6426,6714.665,2729.9712,2110.7717,2161.176,0,0,0,0,0,0,3178.5151,2780.6082,2827.8801,
1051,546.1463362714975,10.187629,,,,,,,,,,,0,0,0,0,0,0,1100.8145,1042.7246,1056.2734,0,0,0,0,0,0,0,0,0,
1052,539.1560509206895,10.201301,,,,,,,,,,,0,0,0,0,0,0,0,0,0,140564.61,138324.1,145954.75,961.6773,1128.0714,1161.6869,138472.72,137324.23,146331.03,
1053,1079.3200409513356,10.206929,,,,,,,,,,,0,0,0,11853.029,11853.029,9558.78,0,0,0,17052.182,11385.564,9285.115,0,0,0,22385.47,12196.769,10388.662,
1054,459.2602599322077,10.211223,,,,,,,,,,,0,0,0,0,0,0,297.32993,248.46558,261.52472,0,0,0,0,0,0,0,0,0,
1055,441.24923853995693,10.213605,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1280.5632,1079.6809,1366.71,0,0,0,
1056,602.1518703209513,10.228627,,,,,,,,,,,0,0,0,1535.5155,1535.5155,686.9018,0,0,0,305.4671,446.32605,856.4066,0,0,0,263.925,423.94476,1321.9133,
1057,1101.301776617426,10.232242,,,,,,,,,,,0,0,0,567.2482,567.2482,460.22845,0,0,0,0,0,0,0,0,0,1035.4799,598.2821,572.4172,
1058,725.2084899956089,10.237271,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1026.6499,661.25165,830.96185,0,0,0,
1059,285.04063647456206,10.239095,,,,,,,,,,,0,0,0,0,0,0,449.79056,419.45544,624.14795,0,0,0,279.68747,671.9733,870.5117,0,0,0,
1060,575.1329464265323,10.256694,,,,,,,,,,,0,0,0,0,0,0,0,0,0,740.98224,624.49994,767.5031,0,0,0,0,0,0,
1061,607.1434936676319,10.260088,,,,,,,,,,,0,0,0,2894.2231,2894.2231,3078.7976,0,0,0,3385.1062,3364.1067,3341.2178,0,0,0,2492.6995,2508.6917,2563.0088,
1062,561.1380160409016,10.264005,,,,,,,,,,,0,0,0,2505.5464,2505.5464,2631.0667,0,0,0,3279.992,3113.6885,3320.12,0,0,0,2541.46,2536.9338,2740.5237,
1063,597.1146670706478,10.277762,,,,,,,,,,,0,0,0,350.2638,350.2638,460.7668,0,0,0,533.1469,567.3876,877.37036,0,0,0,443.98398,607.3828,430.97003,
1064,431.1347267092074,10.285045,,,,,,,,,,,0,0,0,559.9057,559.9057,517.12854,0,0,0,318.6201,351.38513,297.65656,0,0,0,0,0,0,
1065,615.1273965375553,10.302455,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,519.913,386.12634,435.89886,0,0,0,
1066,579.1507161664418,10.302556,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5081.6836,4117.039,5369.1885,0,0,0,
1067,601.1326911616786,10.302556,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,392.80197,300.025,386.20578,0,0,0,
1068,647.138313946185,10.302556,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,318.75272,253.63754,280.37985,0,0,0,
1069,557.166239034631,10.30754,,,,,,,,,,,0,0,0,1684.9854,1684.9854,1704.2968,0,0,0,0,0,0,0,0,0,0,0,0,
1070,299.0560598889509,10.308489,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,731.33466,635.2911,774.6602,0,0,0,
1071,499.1247169786022,10.317723,,,,,,,,,,,0,0,0,367.83087,367.83087,346.54913,0,0,0,891.2669,892.38245,840.46716,0,0,0,0,0,0,
1072,497.1454551855202,10.333562,,,,,,,,,,,0,0,0,0,0,0,0,0,0,533.02734,414.32455,486.7394,0,0,0,0,0,0,
1073,659.1979737009987,10.333562,,,,,,,,,,,0,0,0,0,0,0,0,0,0,454.44894,421.72614,411.87274,0,0,0,0,0,0,
1074,581.1662884737333,10.335286,,,,,,,,,,,0,0,0,891.814,891.814,740.37885,0,0,0,258.27756,244.23746,254.47379,0,0,0,0,0,0,
1075,619.1669841650554,10.357433,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1775.0587,1488.9854,1445.7784,
1076,663.1567754960361,10.357433,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573.7944,1261.2854,1307.9996,
1077,685.1388522157,10.357433,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589.7092,472.24612,453.43103,
1078,731.2195050593788,10.357433,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765.68915,574.7476,581.0752,
1079,521.202631296751,10.360756,,,,,,,,,,,0,0,0,0,0,0,268.15057,270.7582,266.08386,0,0,0,0,0,0,0,0,0,
1080,521.1086397977762,10.367568,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,514.80646,411.40887,531.9853,0,0,0,
1081,639.2294681216673,10.370778,,,,,,,,,,,0,0,0,2128.2808,2128.2808,2048.0662,0,0,0,1032.9983,988.553,944.00104,0,0,0,0,0,0,
1082,475.12458735858564,10.413884,,,,,,,,,,,0,0,0,412.92102,412.92102,474.26196,0,0,0,0,0,0,0,0,0,0,0,0,
1083,739.1871223503858,10.413884,,,,,,,,,,,0,0,0,226.25043,226.25043,267.0917,0,0,0,0,0,0,0,0,0,0,0,0,
1084,879.2357068573345,10.428733,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.4165,1315.2594,1185.1355,
1085,785.2194793224697,10.431628,,,,,,,,,,,0,0,0,283.52444,283.52444,288.35153,0,0,0,0,0,0,0,0,0,0,0,0,
1086,546.1462572472997,10.435505,,,,,,,,,,,0,0,0,4105.406,4105.406,4085.8152,0,0,0,383.9302,446.1142,453.81674,0,0,0,959.2604,981.7585,1012.1164,
1087,563.1770742561386,10.440605,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660.3188,1567.9922,1631.5793,
1088,1093.2980188134945,10.443461,,,,,,,,,,,0,0,0,2423.656,2423.656,1861.2493,0,0,0,0,0,0,0,0,0,0,0,0,
1089,513.1400159384139,10.446156,,,,,,,,,,,0,0,0,0,0,0,0,0,0,349.95016,316.26572,350.13315,0,0,0,0,0,0,
1090,713.1726111717973,10.453243,,,,,,,,,,,0,0,0,470.73853,470.73853,483.50146,0,0,0,293.57993,299.4701,282.51764,0,0,0,754.01654,477.65924,494.68195,
1091,933.2818264750326,10.46285,,,,,,,,,,,0,0,0,789.18866,789.18866,700.5329,0,0,0,0,0,0,0,0,0,788.5161,488.70505,589.6674,
1092,401.1242728244593,10.467233,,,,,,,,,,,0,0,0,456.2198,456.2198,457.82053,0,0,0,0,0,0,0,0,0,0,0,0,
1093,549.1611897817658,10.467233,,,,,,,,,,,0,0,0,528.4316,528.4316,564.0237,0,0,0,0,0,0,0,0,0,0,0,0,
1094,463.2549579350397,10.470411,,,,,,,,,,,0,0,0,0,0,0,104.96083,99.928345,86.919075,0,0,0,0,0,0,0,0,0,
1095,611.1972633977547,10.47745,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,293.82297,241.07071,298.73978,0,0,0,
1096,599.1770946512966,10.478306,,,,,,,,,,,0,0,0,570.6718,570.6718,585.4685,255.2124,262.14117,224.2968,1384.827,1406.3171,1340.4675,0,0,0,2314.7068,2143.0142,2203.7607,
1097,277.1658316301104,10.488167,,,,,,,,,,,0,0,0,0,0,0,355.33994,279.71228,394.48746,0,0,0,0,0,0,0,0,0,
1098,441.2494243157094,10.495078,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3646.4702,2959.5732,3818.992,0,0,0,
1099,319.1761781206612,10.505933,,,,,,,,,,,0,0,0,0,0,0,477.8037,396.41797,500.2748,0,0,0,0,0,0,0,0,0,
1100,569.166715572732,10.51818,,,,,,,,,,,0,0,0,5231.913,5231.913,5554.828,0,0,0,3351.4038,3343.6934,3455.0398,0,0,0,8614.487,8234.343,8353.572,
1101,423.08545485393273,10.518617,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,324.0744,266.5857,295.55313,0,0,0,
1102,493.1117367801133,10.5286,,,,,,,,,,,0,0,0,0,0,0,0,0,0,661.52997,678.77795,655.1996,0,0,0,0,0,0,
1103,471.1297413491701,10.529921,,,,,,,,,,,0,0,0,6387.4365,6387.4365,7004.537,0,0,0,14921.637,15098.3955,15233.653,0,0,0,669.80707,600.8991,666.39294,
1104,507.1066060352948,10.530341,,,,,,,,,,,0,0,0,464.073,464.073,580.32806,0,0,0,1054.6028,1028.3766,1072.9171,0,0,0,0,0,0,
1105,656.1832206718017,10.5320835,,,,,,,,,,,0,0,0,384.6374,384.6374,410.80417,0,0,0,0,0,0,0,0,0,0,0,0,
1106,387.1087160294015,10.539001,,,,,,,,,,,0,0,0,668.11224,668.11224,693.253,535.7065,485.76074,501.0034,677.7241,546.45917,723.1673,1366.2122,1065.5648,1320.1466,0,0,0,
1107,637.1547517644408,10.543674,,,,,,,,,,,0,0,0,0,0,0,0,0,0,362.6822,352.32397,316.17026,0,0,0,403.03012,357.15332,381.98114,
1108,613.1927182539436,10.548228,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,846.79034,582.75824,716.48737,0,0,0,
1109,719.1811722155863,10.552167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,427.85065,444.01874,410.3602,0,0,0,0,0,0,
1110,607.1826336960598,10.573512,,,,,,,,,,,0,0,0,171.46117,171.46117,206.33768,0,0,0,0,0,0,0,0,0,0,0,0,
1111,647.2349824032821,10.585388,,,,,,,,,,,0,0,0,469.82178,469.82178,485.2418,0,0,0,0,0,0,0,0,0,0,0,0,
1112,523.1605595944408,10.592067,,,,,,,,,,,0,0,0,0,0,0,375.20166,310.86768,366.021,0,0,0,1635.268,1373.2183,1690.0409,0,0,0,
1113,343.0823463666207,10.60684,,,,,,,,,,,0,0,0,685.8482,685.8482,731.0132,1003.8537,857.40186,977.1963,691.81177,719.10547,708.11615,44154.45,38451.727,49216.52,2075.255,1866.3225,1963.4957,
1114,579.1505969805468,10.607234,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2369.923,1880.5712,2387.4792,0,0,0,
1115,687.1717275572133,10.607234,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6827.551,3856.0771,6016.123,0,0,0,
1116,365.06434513393214,10.613145,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2507.6807,2216.3179,2700.7805,0,0,0,
1117,497.14545127322026,10.6175,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2029.403,2016.9515,1939.1619,0,0,0,0,0,0,
1118,475.16101673454835,10.643039,,,,,,,,,,,0,0,0,674.1572,674.1572,665.3716,0,0,0,0,0,0,0,0,0,1692.0366,1622.5308,1679.2994,
1119,313.0352861887926,10.657604,,,,,,,,,,,0,0,0,0,0,0,451.01743,368.71524,449.02145,233.87216,171.3485,200.38634,3855.5447,3199.1575,4032.3584,0,0,0,
1120,527.1169839747812,10.691708,,,,,,,,,,,0,0,0,0,0,0,342.62512,332.64447,306.5822,527.3612,521.67554,464.033,0,0,0,0,0,0,
1121,1125.34606538129,10.694722,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.34186,532.1233,451.79398,
1122,459.12966998502776,10.695766,,,,,,,,,,,0,0,0,5043.2393,5043.2393,5248.525,3299.6204,2921.8308,3271.8489,5600.5923,5374.3867,5553.4375,1375.6118,1194.8915,1450.5026,0,0,0,
1123,537.1764523440271,10.695855,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,932.17255,828.4137,978.9686,0,0,0,
1124,505.1351063864769,10.697684,,,,,,,,,,,0,0,0,833.1706,833.1706,784.4519,426.63104,378.78558,406.54166,837.2948,825.087,816.8143,0,0,0,0,0,0,
1125,495.10605108167783,10.70106,,,,,,,,,,,0,0,0,0,0,0,323.2873,298.3663,386.72385,0,0,0,0,0,0,0,0,0,
1126,879.2352396047412,10.71673,,,,,,,,,,,0,0,0,19444.773,19444.773,10655.87,3827.463,2855.492,2825.727,17098.756,9048.9795,14783.795,10581.071,6916.7935,5602.324,12900.844,5804.9727,9397.275,
1127,869.206444737839,10.721437,,,,,,,,,,,0,0,0,3842.4868,3842.4868,4310.9697,1640.2046,1203.7627,709.159,4781.6245,3911.968,3980.72,3587.078,2308.878,2770.7075,3721.7202,2786.25,2416.7473,
1128,624.1679750529009,10.722453,,,,,,,,,,,0,0,0,795.41095,795.41095,881.9952,0,0,0,378.22665,410.76276,536.6871,0,0,0,0,0,0,
1129,647.1706673927464,10.722453,,,,,,,,,,,0,0,0,982.2681,982.2681,1082.5327,0,0,0,425.33145,490.68042,687.5396,0,0,0,0,0,0,
1130,553.1713334465326,10.754167,,,,,,,,,,,0,0,0,0,0,0,1302.7437,1040.765,1309.0201,0,0,0,0,0,0,0,0,0,
1131,621.1589884195472,10.754167,,,,,,,,,,,0,0,0,0,0,0,219.12354,159.14049,159.75238,0,0,0,0,0,0,0,0,0,
1132,667.1672641605935,10.754906,,,,,,,,,,,0,0,0,2109.666,2109.666,2047.0948,0,0,0,441.655,387.14084,456.13153,0,0,0,0,0,0,
1133,439.23387578579906,10.761211,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1038.136,852.424,1796.8801,0,0,0,
1134,639.2295187789932,10.764016,,,,,,,,,,,0,0,0,1635.411,1635.411,1640.8679,0,0,0,0,0,0,0,0,0,5334.712,4698.531,4747.635,
1135,707.2169696779956,10.765255,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.26746,354.5483,355.05002,
1136,501.14063506342586,10.781834,,,,,,,,,,,0,0,0,408.23633,408.23633,435.65988,0,0,0,0,0,0,0,0,0,190.74037,142.82477,163.1188,
1137,847.2452733137828,10.794167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,827.5223,645.88245,571.2728,0,0,0,0,0,0,
1138,901.2170454876926,10.833417,,,,,,,,,,,0,0,0,2556.2395,2556.2395,2266.3496,419.57397,273.01602,487.5094,1740.6936,2303.8643,2229.0513,1005.0885,692.8291,1399.9719,1937.9138,1437.5431,1391.3885,
1139,833.229750125612,10.834607,,,,,,,,,,,0,0,0,12710.691,12710.691,12346.658,2426.3013,1188.0021,1193.731,6867.1772,9436.354,9547.913,6515.535,2915.942,6195.4697,7760.1504,6218.095,4160.839,
1140,731.1292443362414,10.851644,,,,,,,,,,,0,0,0,467.39444,467.39444,435.4927,0,0,0,0,0,0,0,0,0,0,0,0,
