row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_MeOH_t1_modified.mzXML Peak area,POS_MeOH_t2 _modified.mzXML Peak area,POS_MeOH_t3_modified.mzXML Peak area,POS_MAZ_21_t1_modified.mzXML Peak area,POS_MAZ_21_t2_modified.mzXML Peak area,POS_MAZ_21_t3_modified.mzXML Peak area,POS_MAZ_19_t1_modified.mzXML Peak area,POS_MAZ_19_t2_modified.mzXML Peak area,POS_MAZ_19_t3_modified.mzXML Peak area,POS_MAZ_18_t1_modified.mzXML Peak area,POS_MAZ_18_t2_modified.mzXML Peak area,POS_MAZ_18_t3_modified.mzXML Peak area,POS_MAZ_17_t1_modified.mzXML Peak area,POS_MAZ_17_t2_modified.mzXML Peak area,POS_MAZ_17_t3_modified.mzXML Peak area,POS_MAZ_16_t1_modified.mzXML Peak area,POS_MAZ_16_t2_modified.mzXML Peak area,POS_MAZ_16_t3_modified.mzXML Peak area,
1015,583.1581721178167,11.183948,,,,,,,,,,,0,0,0,0,0,0,0,0,0,368.86612,452.75076,358.24173,0,0,0,1118.542,1200.2676,1241.431,
1016,240.07826382082507,11.189663,,,,,,,,,,,0,0,0,424.75705,430.07077,366.82974,0,0,0,861.956,966.7369,792.86554,0,0,0,2938.672,2688.7375,2806.8098,
1017,325.1132295843241,11.189786,,,,,,,,,,,0,0,0,0,0,0,0,0,0,639.9348,716.1351,624.5433,0,0,0,2067.3994,2041.9946,2061.8313,
1018,479.14935993588114,11.189786,,,,,,,,,,,0,0,0,0,0,0,0,0,0,264.63522,295.05322,272.31577,0,0,0,1100.0787,975.978,976.98694,
1019,649.218871884876,11.1903,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.16693,957.32574,950.1724,
1020,517.1709528892684,11.218761,,,,,,,,,,,0,0,0,284.2966,297.74088,274.27017,0,0,0,0,0,0,0,0,0,0,0,0,
1021,461.14438743612897,11.239099,,,,,,,,,,,0,0,0,1512.1326,1456.4374,1381.7871,965.71234,817.49023,937.0068,1218.2587,1370.8043,1236.9874,308.76505,262.391,354.4677,568.2065,513.38226,514.51733,
1022,483.1266489885106,11.241837,,,,,,,,,,,0,0,0,0,0,0,248.13217,197.83228,268.42615,208.48874,233.68915,250.9379,0,0,0,0,0,0,
1023,147.04409284117074,11.242085,,,,,,,,,,,0,0,0,1004.3457,1021.30634,882.21814,0,0,0,725.4078,1136.1664,786.7035,0,0,0,0,0,0,
1024,309.0971649555483,11.245038,,,,,,,,,,,0,0,0,512.7967,516.95605,457.2481,0,0,0,404.20944,448.70596,400.7517,0,0,0,0,0,0,
1025,465.1390701141954,11.295194,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.05426,477.52914,458.45822,
1026,487.12144782571914,11.295194,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.1799,233.58713,220.80199,
1027,502.26437879600707,11.35575,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,839.23413,390.77173,640.27246,0,0,0,
1028,545.2016245890742,11.35575,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,655.2249,512.66425,657.603,0,0,0,
1029,655.1658558296507,11.38839,,,,,,,,,,,0,0,0,637.4792,593.3803,549.0608,0,0,0,0,0,0,0,0,0,0,0,0,
1030,565.1708668510169,11.394733,,,,,,,,,,,0,0,0,0,0,0,0,0,0,221.05702,235.8287,226.68411,0,0,0,0,0,0,
1031,567.1865412954011,11.412221,,,,,,,,,,,0,0,0,0,0,0,0,0,0,397.8766,400.01157,388.25293,0,0,0,0,0,0,
1032,415.10227681097217,11.418961,,,,,,,,,,,0,0,0,164.54701,380.47287,477.2146,0,0,0,0,0,0,341.5124,422.7684,706.519,0,0,0,
1033,625.1556936719822,11.434728,,,,,,,,,,,0,0,0,237.33319,239.16884,206.23175,0,0,0,0,0,0,0,0,0,0,0,0,
1034,385.24635113967696,11.488574,,,,,,,,,,,0,0,0,934.9228,941.6227,873.524,845.8023,915.47974,1134.9,1160.7361,945.36816,972.29034,943.9363,1137.2363,1157.9971,1135.07,829.183,832.4365,
1035,515.1552948786159,11.511767,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434.6666,1273.733,1185.3258,
1036,375.5897049317432,11.617528,,,,,,,,,,,0,0,0,0,0,0,0,0,0,181.4141,169.20435,184.71448,0,0,0,0,0,0,
1037,653.1866532267767,11.619889,,,,,,,,,,,0,0,0,1723.7242,1586.7203,1557.3138,0,0,0,2050.856,2181.9624,2072.3489,0,0,0,0,0,0,
1038,670.2131472745705,11.622791,,,,,,,,,,,0,0,0,470.02902,643.75946,490.35257,0,0,0,952.50476,786.77124,864.8144,0,0,0,0,0,0,
1039,346.07091482962534,11.6233835,,,,,,,,,,,0,0,0,0,0,0,0,0,0,251.74428,258.56506,250.36029,0,0,0,0,0,0,
1040,675.1690726381072,11.6233835,,,,,,,,,,,0,0,0,0,0,0,0,0,0,692.4818,637.78076,688.3272,0,0,0,0,0,0,
1041,355.0765274816099,11.6293,,,,,,,,,,,0,0,0,0,0,0,0,0,0,241.77144,307.85382,291.72763,0,0,0,0,0,0,
1042,548.1605142535713,11.639767,,,,,,,,,,,0,0,0,1997.9089,1740.5521,1667.8698,0,0,0,0,0,0,0,0,0,0,0,0,
1043,259.05478809391565,11.674771,,,,,,,,,,,0,0,0,909.863,776.50916,645.8036,0,0,0,0,0,0,0,0,0,0,0,0,
1044,461.1440146853033,11.674771,,,,,,,,,,,0,0,0,5633.3535,4425.589,3980.9644,0,0,0,0,0,0,0,0,0,0,0,0,
1045,478.17058059133905,11.674771,,,,,,,,,,,0,0,0,1150.9508,1009.9986,976.26294,0,0,0,0,0,0,0,0,0,0,0,0,
1046,517.1709765195413,11.6806,,,,,,,,,,,0,0,0,2244.4778,1959.4126,1670.2238,0,0,0,0,0,0,0,0,0,0,0,0,
1047,483.12572237705393,11.68069,,,,,,,,,,,0,0,0,878.8413,757.53705,661.8148,0,0,0,0,0,0,0,0,0,0,0,0,
1048,169.15884166711743,11.793556,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883.4273,730.41675,667.94116,
1049,273.11237356791725,11.805278,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.9922,642.63635,547.9006,
1050,403.13860514208744,11.848323,,,,,,,,,,,0,0,0,548.8687,439.3917,404.4631,0,0,0,0,0,0,0,0,0,617.5827,593.302,544.56744,
1051,563.1884386315281,11.895993,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3217.8862,3134.0645,3308.9287,0,0,0,
1052,279.5681385903334,11.896861,,,,,,,,,,,0,0,0,363.10077,306.07452,303.29138,0,0,0,0,0,0,0,0,0,0,0,0,
1053,461.1440761394597,11.902744,,,,,,,,,,,0,0,0,6448.852,4879.8716,4256.052,0,0,0,0,0,0,0,0,0,0,0,0,
1054,478.1707450033693,11.902744,,,,,,,,,,,0,0,0,1782.4952,1554.3794,1406.8033,0,0,0,0,0,0,0,0,0,0,0,0,
1055,319.59933797089394,11.907822,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,634.26306,697.5101,774.04047,0,0,0,
1056,310.5939264799532,11.913722,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,856.64233,725.4888,874.1692,0,0,0,
1057,541.2064583364835,11.913829,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,61561.26,51174.17,64536.426,0,0,0,
1058,1081.4047815647416,11.913829,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,998.4708,601.1576,1074.9735,0,0,0,
1059,259.05474231694944,11.914401,,,,,,,,,,,0,0,0,1329.815,1071.4584,884.5302,0,0,0,0,0,0,0,0,0,0,0,0,
1060,203.1043292363596,11.963674,,,,,,,,,,,0,0,0,1195.9563,1045.8969,1052.1807,1602.2948,1316.321,1401.9408,1754.9329,1706.9004,1854.4094,1231.7726,1041.4138,1391.0736,2087.4946,2182.5645,1859.337,
1061,240.15924718807238,11.963738,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.61655,342.52737,200.59077,
1062,181.12236957040076,11.9660015,,,,,,,,,,,0,0,0,6222.329,5759.981,5327.5005,6076.121,5562.279,5491.0522,7441.5015,7643.2197,7165.069,6717.8257,5480.8057,7071.0576,10374.476,9171.91,8745.83,
1063,571.1805970561398,12.053266,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5352.659,4166.598,5330.9253,0,0,0,
1064,593.1624615574534,12.053266,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,900.5211,744.3316,904.88293,0,0,0,
1065,169.1588712226434,12.06266,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.08408,578.6991,370.9266,
1066,547.1445383708993,12.072339,,,,,,,,,,,0,0,0,258.61493,200.7286,190.00978,0,0,0,0,0,0,0,0,0,0,0,0,
1067,561.1728929938121,12.176938,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,864.8614,752.2719,871.9652,0,0,0,
1068,539.19073182619,12.188701,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2827.1724,2106.6309,2860.2847,0,0,0,
1069,293.2109658580835,12.194589,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,275.02188,196.80724,259.43158,0,0,0,
1070,346.2586295881033,12.194589,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,305.94363,177.14972,317.86646,0,0,0,
1071,351.21410389990996,12.194589,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,315.3377,227.40337,395.0333,0,0,0,
1072,849.2604150895272,12.2541,,,,,,,,,,,0,0,0,194.20282,190.42374,177.2221,0,0,0,0,0,0,0,0,0,0,0,0,
1073,471.15069085104886,12.262639,,,,,,,,,,,0,0,0,0,0,0,0,0,0,225.17667,214.34149,205.41055,0,0,0,0,0,0,
1074,205.19509113228295,12.2644005,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,825.84125,709.4965,853.4821,0,0,0,
1075,511.1211992693458,12.2798395,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175.1338,1089.611,1055.256,
1076,587.1516987652434,12.281716,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,442.72528,380.6392,441.60178,0,0,0,
1077,489.1389020113281,12.284561,,,,,,,,,,,0,0,0,190.35492,179.76085,176.05887,0,0,0,0,0,0,0,0,0,4563.971,3975.0945,3829.1724,
1078,293.5655234809836,12.285672,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592.9723,628.4226,510.7026,
1079,565.1706334413013,12.2868805,,,,,,,,,,,0,0,0,0,0,0,0,0,0,480.17267,465.9732,441.0611,2489.868,1923.7156,2512.7183,0,0,0,
1080,338.5893984673832,12.310739,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,421.4395,353.19894,428.48245,0,0,0,
1081,579.186037559029,12.310739,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4999.9185,4027.9207,5199.268,0,0,0,
1082,601.1678932703176,12.316516,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1290.2365,1099.2349,1331.0444,0,0,0,
1083,506.29608223853046,12.322456,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,211.06961,178.47115,220.52534,0,0,0,
1084,493.2066488116013,12.400561,,,,,,,,,,,0,0,0,1662.6705,1484.5269,1342.3755,0,0,0,0,0,0,0,0,0,0,0,0,
1085,515.1887448578923,12.4063835,,,,,,,,,,,0,0,0,183.93579,192.9717,171.08206,0,0,0,0,0,0,0,0,0,0,0,0,
1086,687.2071837045247,12.416028,,,,,,,,,,,0,0,0,0,0,0,523.5532,516.55206,458.49377,0,0,0,0,0,0,0,0,0,
1087,483.16461200236853,12.456189,,,,,,,,,,,0,0,0,0,0,0,0,0,0,152.1916,163.20506,157.26144,0,0,0,0,0,0,
1088,209.11477289740844,12.476649,,,,,,,,,,,0,0,0,244.50415,269.74353,270.48636,0,0,0,0,0,0,0,0,0,0,0,0,
1089,304.19431144231424,12.4793215,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.923,211.51695,220.45796,
1090,565.1706424241305,12.533264,,,,,,,,,,,0,0,0,0,0,0,0,0,0,671.95026,627.863,664.5845,3948.7305,3212.3027,4028.0684,0,0,0,
1091,587.1522333303895,12.536136,,,,,,,,,,,0,0,0,0,0,0,0,0,0,209.42004,204.68265,156.16925,800.6885,712.08936,801.91046,0,0,0,
1092,313.07085372318124,12.53749,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.66965,288.21356,289.8074,
1093,311.06790030042197,12.539573,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,507.81726,438.1277,490.5205,0,0,0,
1094,548.1605183637863,12.547028,,,,,,,,,,,0,0,0,1462.044,1204.7368,1139.1561,0,0,0,0,0,0,0,0,0,0,0,0,
1095,169.1221995394161,12.599884,,,,,,,,,,,0,0,0,1463.0436,1347.0385,1199.6935,0,0,0,0,0,0,0,0,0,0,0,0,
1096,205.19513867591021,12.63935,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,198.07733,144.49847,208.82693,0,0,0,
1097,565.1702724012059,12.791805,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1640.8081,1136.4155,1595.3185,0,0,0,
1098,587.1520384245913,12.791805,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,354.7857,296.9938,354.10956,0,0,0,
1099,344.08355787616296,12.801188,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.90445,272.75592,245.151,
1100,666.2393750870679,12.801188,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.13126,238.93723,260.858,
1101,233.10205073115026,12.808785,,,,,,,,,,,0,0,0,253.62454,239.88898,208.84753,0,0,0,0,0,0,0,0,0,545.9959,553.4397,508.5906,
1102,245.11712613763288,12.8092,,,,,,,,,,,0,0,0,0,0,0,330.98978,306.21906,377.6746,0,0,0,0,0,0,0,0,0,
1103,158.15394880601144,12.845966,,,,,,,,,,,0,0,0,4696.0645,4288.117,4459.6973,0,0,0,0,0,0,4998.081,5208.973,4392.9023,4815.2217,5081.0444,4180.8374,
1104,333.26363435976197,12.858521,,,,,,,,,,,0,0,0,422.302,392.7875,379.07684,0,0,0,0,0,0,0,0,0,172.66336,178.3549,183.52495,
1105,199.13301072356342,12.886204,,,,,,,,,,,0,0,0,404.849,363.301,352.18527,598.92206,531.96985,537.5716,1097.4045,968.8173,975.0862,216.94463,187.3212,247.77127,989.12756,944.9477,795.23224,
1106,221.11500304573983,12.88629,,,,,,,,,,,0,0,0,0,0,0,255.97867,217.78801,191.00293,367.3148,336.2659,285.3837,0,0,0,291.8569,294.4642,260.95648,
1107,181.1225100244453,12.890466,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1039.9426,1279.2042,2134.8708,0,0,0,0,0,0,
1108,463.13635361595385,12.956044,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,381.13596,280.68613,458.8927,0,0,0,
1109,221.08098723275475,12.95776,,,,,,,,,,,0,0,0,5918.268,5331.8315,5036.418,0,0,0,3980.3113,4205.923,3909.5112,8938.095,8438.756,10242.084,0,0,0,
1110,243.06293499999225,12.95776,,,,,,,,,,,0,0,0,1669.1,1522.7626,1558.042,0,0,0,1704.594,1657.2344,1663.5819,3812.6548,3496.265,4403.4375,0,0,0,
1111,261.0734865337909,12.961933,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,343.78186,331.21365,433.75256,0,0,0,
1112,247.1178232830209,12.995766,,,,,,,,,,,0,0,0,0,0,0,0,0,0,248.29533,229.33794,284.20358,0,0,0,0,0,0,
1113,240.078458600363,12.9966955,,,,,,,,,,,0,0,0,318.0143,291.23935,287.73163,0,0,0,190.19781,234.71054,285.89734,0,0,0,0,0,0,
1114,348.2739971869869,13.032044,,,,,,,,,,,0,0,0,0,0,0,194.07234,216.4662,267.47278,0,0,0,0,0,0,0,0,0,
1115,517.1709651695229,13.144222,,,,,,,,,,,0,0,0,225.73831,201.03159,201.06798,0,0,0,0,0,0,0,0,0,0,0,0,
1116,271.06015430368205,13.260138,,,,,,,,,,,0,0,0,916.76276,1274.5294,1394.6417,0,0,0,0,0,0,674.4706,536.2967,966.56903,301.04623,347.86325,398.95407,
1117,523.1959221084236,13.267089,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,276.88873,172.01755,248.07593,0,0,0,
1118,215.07034984444428,13.465606,,,,,,,,,,,0,0,0,0,0,0,0,0,0,931.84546,797.78033,599.6929,1346.0627,687.2836,467.9086,0,0,0,
1119,787.2802583519438,13.466621,,,,,,,,,,,0,0,0,294.7102,250.34964,242.44328,0,0,0,0,0,0,0,0,0,0,0,0,
1120,289.1073279006636,13.486405,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.20453,542.30237,317.69138,
1121,351.0918382629752,13.609273,,,,,,,,,,,0,0,0,1135.6552,1115.7668,994.5001,0,0,0,333.4171,277.34418,417.50317,0,0,0,327.39374,229.72536,257.9976,
1122,247.117825254643,13.609285,,,,,,,,,,,0,0,0,3532.2795,3190.0173,3019.8147,0,0,0,1078.9333,1207.1455,1266.3514,0,0,0,833.089,768.045,695.79895,
1123,680.2551008205688,13.609249,,,,,,,,,,,0,0,0,1169.0966,1270.7704,1242.3544,0,0,0,397.83383,510.10278,451.1537,0,0,0,358.08145,338.57095,346.5315,
1124,685.2104103957435,13.611215,,,,,,,,,,,0,0,0,1268.2397,1149.0043,1141.8558,0,0,0,440.78467,468.67603,474.74014,0,0,0,383.29944,320.48218,362.2083,
1125,409.17053283439276,13.612077,,,,,,,,,,,0,0,0,997.6185,991.088,885.4896,0,0,0,470.9419,479.60638,345.3575,0,0,0,0,0,0,
1126,259.0967314732233,13.674062,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.12372,330.6229,324.40155,
1127,503.1911115466583,13.724055,,,,,,,,,,,0,0,0,160.31012,163.79317,190.95038,0,0,0,0,0,0,0,0,0,0,0,0,
1128,240.07803158053858,13.899617,,,,,,,,,,,0,0,0,307.04294,260.47626,267.6076,0,0,0,0,0,0,0,0,0,0,0,0,
1129,247.11788098309088,13.910178,,,,,,,,,,,0,0,0,0,0,0,0,0,0,262.3188,249.70555,268.2966,0,0,0,0,0,0,
1130,145.1226191204647,13.955623,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541.07764,496.06378,460.24323,
1131,207.13784669516886,14.252544,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,255.23683,235.85251,281.8391,0,0,0,
1132,503.19042820245073,14.357345,,,,,,,,,,,0,0,0,160.52707,235.3577,166.29706,0,0,0,0,0,0,0,0,0,0,0,0,
1133,291.1953581696366,14.590098,,,,,,,,,,,0,0,0,261.7039,205.09471,216.032,0,0,0,0,0,0,551.45483,452.38568,624.86475,0,0,0,
1134,291.1954711602693,14.792495,,,,,,,,,,,0,0,0,291.29922,289.2312,266.63495,0,0,0,0,0,0,591.9458,532.9701,646.3444,0,0,0,
1135,229.05292961963383,14.904411,,,,,,,,,,,0,0,0,0,0,0,368.67017,392.58075,299.32672,0,0,0,0,0,0,0,0,0,
1136,589.1910031031758,15.277306,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.70795,410.61823,420.54315,
1137,362.1749346461059,15.333606,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,244.9577,160.6526,231.09915,0,0,0,
1138,478.33749825098386,15.430261,,,,,,,,,,,0,0,0,229.32405,224.28658,205.6893,0,0,0,0,0,0,0,0,0,0,0,0,
1139,307.1904198443979,15.532906,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,305.9779,260.1242,343.9356,0,0,0,
1140,589.1917170135561,15.559344,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.1837,243.23506,228.55925,
1141,478.33729304210743,15.699861,,,,,,,,,,,0,0,0,194.47133,178.964,179.89188,0,0,0,0,0,0,0,0,0,0,0,0,
1142,225.11210051182874,15.955733,,,,,,,,,,,0,0,0,0,0,0,868.0053,899.1931,690.57886,0,0,0,0,0,0,0,0,0,
1143,253.08349105864673,16.010643,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.7983,1661.0869,1342.3182,
1144,231.10170094527913,16.010689,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3432.2341,3820.715,2910.4756,
1145,351.22983732730427,16.315989,,,,,,,,,,,0,0,0,608.8638,558.3262,496.16656,0,0,0,0,0,0,0,0,0,0,0,0,
1146,333.2033920958608,16.57261,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,509.8367,359.06247,490.53687,0,0,0,
1147,316.28474296448434,16.621376,,,,,,,,,,,0,0,0,407.83804,330.6989,362.40268,446.93,429.23953,388.13306,231.16423,206.67928,192.05922,0,0,0,978.5977,856.1268,826.9574,
1148,614.3506748334272,17.136621,,,,,,,,,,,0,0,0,194.71138,174.99486,202.45735,0,0,0,0,0,0,0,0,0,0,0,0,
1149,315.6625340034406,17.142527,,,,,,,,,,,0,0,0,210.47104,207.89702,238.88885,0,0,0,0,0,0,0,0,0,0,0,0,
1150,592.3692056839852,17.1425,,,,,,,,,,,0,0,0,731.7697,694.84607,700.89124,367.36212,323.4077,360.851,0,0,0,0,0,0,257.29532,239.41257,250.28102,
1151,318.30036502907336,17.419136,,,,,,,,,,,0,0,0,842.33966,700.84796,617.3366,959.95807,941.866,811.6879,602.4363,571.5715,514.50775,579.14514,450.87045,564.0682,1217.9781,883.55273,897.72125,
1152,592.3694916772425,17.464155,,,,,,,,,,,0,0,0,651.4142,608.16156,638.4903,361.021,272.9923,312.0472,0,0,0,0,0,0,0,0,0,
1153,315.6623220271461,17.465029,,,,,,,,,,,0,0,0,188.77696,151.1861,186.52002,0,0,0,0,0,0,0,0,0,0,0,0,
1154,358.16449791840677,17.731451,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.50034,137.71657,171.45058,
1155,694.4000051895342,17.737345,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.37337,161.50688,159.98537,
1156,335.2197327175427,17.804516,,,,,,,,,,,0,0,0,352.17212,305.22778,326.7915,0,0,0,0,0,0,0,0,0,0,0,0,
1157,515.3215688298243,18.148716,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.51294,239.54774,165.82988,
1158,694.400332053377,18.15444,,,,,,,,,,,0,0,0,512.0045,424.68414,487.55957,0,0,0,0,0,0,458.82043,377.98886,477.18332,673.745,576.00995,527.6732,
1159,358.16459162023256,18.155525,,,,,,,,,,,0,0,0,439.8548,390.3487,387.37164,0,0,0,0,0,0,0,0,0,587.9116,534.0304,556.34705,
1160,353.26850415613325,18.15643,,,,,,,,,,,0,0,0,736.97595,671.5993,675.741,0,0,0,0,0,0,665.2954,563.1846,714.956,948.3025,858.851,810.9994,
1161,699.3563720816131,18.156412,,,,,,,,,,,0,0,0,461.349,409.32913,366.47745,0,0,0,0,0,0,355.2062,305.39188,457.93866,581.6319,561.5574,551.5835,
1162,476.27675339864436,18.269423,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,291.02344,248.6163,320.85303,0,0,0,
1163,518.3238812766227,18.415186,,,,,,,,,,,0,0,0,272.12915,263.83136,237.77826,0,0,0,0,0,0,682.2717,513.4128,651.06696,0,0,0,
1164,227.16427176831527,18.50611,,,,,,,,,,,0,0,0,432.2071,423.5706,449.5544,804.8876,743.1065,688.8337,2203.6191,1890.232,1993.5709,0,0,0,1508.8958,1433.3961,1292.8184,
1165,304.29997543989106,18.53197,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,189.61732,168.85294,515.61395,166.3863,186.32687,451.20303,
1166,478.2928166828113,18.61299,,,,,,,,,,,0,0,0,199.67914,179.19792,182.37639,0,0,0,0,0,0,0,0,0,0,0,0,
1167,196.60909147026413,18.791672,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,267.25305,261.24863,365.89362,0,0,0,
1168,277.2163463188268,18.793695,,,,,,,,,,,0,0,0,2459.9705,2402.485,2186.6592,994.1144,931.4793,960.656,0,0,0,4012.8057,3283.4587,4180.2173,870.30457,826.6151,863.8197,
1169,393.2611796140042,18.793955,,,,,,,,,,,0,0,0,222.14989,202.55801,188.28613,0,0,0,0,0,0,0,0,0,0,0,0,
1170,255.0653762578967,18.835161,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522.2606,475.35068,435.53775,
1171,317.20876364823425,18.837633,,,,,,,,,,,0,0,0,774.7935,761.0004,777.3452,228.73436,231.77217,240.96104,0,0,0,1289.1788,1124.8191,1323.4059,270.44785,283.92203,282.16412,
1172,277.216263794725,18.959295,,,,,,,,,,,0,0,0,1449.0847,1328.4673,1354.7743,630.2974,656.62714,570.0562,0,0,0,2625.181,2287.8015,2854.0544,393.5389,341.16385,351.28824,
1173,317.20886166134477,18.959566,,,,,,,,,,,0,0,0,596.26526,513.49896,491.4395,0,0,0,0,0,0,962.2768,907.7892,1169.2062,0,0,0,
1174,196.60927656314166,18.961756,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,219.46616,159.8222,243.24641,0,0,0,
1175,478.29287547368796,19.00985,,,,,,,,,,,0,0,0,197.7882,147.37111,182.86494,185.72296,187.52814,176.21683,218.20322,220.03966,230.06744,155.91086,158.46921,183.95895,504.12192,400.38553,447.71405,
1176,423.27400390813773,19.011639,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.79857,224.94948,211.42786,
1177,520.3397731577506,19.150785,,,,,,,,,,,0,0,0,314.63318,295.09036,292.31485,298.04117,249.17328,263.19742,450.59756,492.59644,495.41214,240.99173,219.70245,302.33835,548.51166,458.0599,435.93384,
1178,364.32131630819873,19.19837,,,,,,,,,,,0,0,0,609.3148,537.2673,560.0786,0,0,0,0,0,0,0,0,0,619.28784,559.5998,558.06885,
1179,355.2838572747849,19.22846,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.8819,249.35712,248.28711,
1180,701.3721825829076,19.22846,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.21057,179.97308,190.44952,
1181,359.1727341335258,19.234327,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.35011,171.25864,194.03763,
1182,696.4161873657916,19.234327,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.06937,193.07217,172.5289,
1183,497.31112632851926,19.280973,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.38083,274.12164,254.7379,
1184,537.3036463674513,19.282047,,,,,,,,,,,0,0,0,309.4599,255.81358,259.46378,275.0197,264.4163,292.33203,184.2861,191.12643,186.3606,367.9225,311.97714,401.71628,627.2102,538.32605,564.9392,
1185,532.3481589372917,19.283186,,,,,,,,,,,0,0,0,318.3028,268.04822,265.08075,291.81436,263.81113,270.22516,228.95177,229.91751,224.00589,399.96075,338.53622,422.80475,707.0896,578.4549,533.6021,
